id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id2647509,1,30-06-16 21:09,2,-73.99623108,40.72411728,-74.00974274,40.71068954,N
id0335735,2,30-06-16 21:09,1,-73.98213196,40.77675247,-73.99176788,40.76399994,N
id0070836,1,30-06-16 21:09,2,-73.97303772,40.78516769,-73.99303436,40.75929642,N
id2308327,2,30-06-16 21:09,1,-73.97792816,40.75234985,-73.97664642,40.64546967,N
id3885184,2,30-06-16 21:08,1,-73.95654297,40.76800156,-73.95823669,40.77231979,N
id1874261,2,30-06-16 21:08,1,-73.98970032,40.72948837,-74.0018692,40.73263931,N
id2152788,1,30-06-16 21:08,1,-73.9914856,40.77016449,-73.95185089,40.82384872,N
id1941159,1,30-06-16 21:08,1,-73.99315643,40.73680878,-73.98753357,40.74164581,N
id3574239,1,30-06-16 21:08,1,-74.0075531,40.72512436,-73.93666077,40.69758224,N
id2300455,2,30-06-16 21:07,4,-73.98551178,40.75529099,-73.97078705,40.75299835,N
id0085649,1,30-06-16 21:06,1,-73.86277771,40.76900101,-73.97402191,40.75802231,N
id0380962,2,30-06-16 21:05,1,-73.97213745,40.78641129,-73.93904877,40.85166931,N
id2931867,2,30-06-16 21:05,1,-73.98561096,40.76882935,-73.9590683,40.71876144,N
id0707698,1,30-06-16 21:05,1,-74.0172348,40.70491028,-73.97559357,40.79196548,N
id3098459,2,30-06-16 21:04,5,-74.01758575,40.70505524,-74.00301361,40.73251724,N
id0524443,2,30-06-16 21:04,1,-74.01126099,40.71593857,-73.98458862,40.75426102,N
id2897225,2,30-06-16 21:03,3,-73.95580292,40.76837921,-73.96219635,40.77360916,N
id0791745,2,30-06-16 21:03,6,-73.98867798,40.73899078,-73.98430634,40.72935867,N
id2551899,2,30-06-16 21:03,5,-73.95448303,40.76417542,-73.97228241,40.78233337,N
id0138929,2,30-06-16 21:02,1,-73.87329102,40.77392578,-73.88002777,40.7523613,N
id2963540,1,30-06-16 21:02,1,-73.99017334,40.71912766,-73.93910217,40.71604538,N
id0171566,2,30-06-16 21:02,5,-73.95453644,40.76615906,-73.96027374,40.76234818,N
id0198530,1,30-06-16 21:02,1,-73.99014282,40.73905563,-73.99074554,40.74826813,N
id1083862,1,30-06-16 21:01,1,-73.99956512,40.73895645,-73.9875412,40.76023483,N
id0603869,2,30-06-16 21:01,1,-73.91439056,40.74607086,-73.92340088,40.7702713,N
id3664872,2,30-06-16 21:01,1,-73.95632935,40.77817917,-73.98596954,40.74108124,N
id0410796,2,30-06-16 21:01,5,-73.99091339,40.75074005,-73.98342896,40.73902893,N
id2386401,1,30-06-16 21:00,1,-73.98560333,40.72306442,-73.97878265,40.72410202,N
id0101620,2,30-06-16 21:00,5,-73.98851013,40.73687744,-73.98389435,40.74355316,N
id3600501,2,30-06-16 20:59,1,-73.99433899,40.7412796,-73.94822693,40.67853928,N
id0429395,1,30-06-16 20:59,1,-73.97893524,40.7610817,-73.98129272,40.77589417,N
id2481801,1,30-06-16 20:59,1,-73.9865799,40.757061,-73.98836517,40.75030136,N
id1494030,2,30-06-16 20:59,2,-73.94391632,40.77624893,-73.95422363,40.76414108,N
id1455262,2,30-06-16 20:58,2,-73.96645355,40.75336838,-73.96748352,40.6858902,N
id0799868,2,30-06-16 20:58,6,-73.97828674,40.75263596,-74.00217438,40.72819519,N
id0482016,1,30-06-16 20:58,1,-73.99588776,40.7419014,-73.9499588,40.78043365,N
id2268690,2,30-06-16 20:58,1,-73.97335052,40.75629044,-74.01721954,40.71123886,N
id1121663,2,30-06-16 20:57,1,-73.86322784,40.76995087,-73.71794891,40.84091949,N
id3531765,1,30-06-16 20:56,1,-73.97903442,40.76130295,-73.95568848,40.76858139,N
id2724454,1,30-06-16 20:56,3,-73.96209717,40.77885056,-73.95735931,40.7856102,N
id1050526,1,30-06-16 20:56,3,-74.01354218,40.71405411,-73.98686981,40.7560997,N
id3697561,2,30-06-16 20:55,1,-73.93282318,40.74504852,-73.96737671,40.76276016,N
id0974361,2,30-06-16 20:54,5,-73.96076965,40.76974869,-73.94138336,40.7986145,N
id1626668,2,30-06-16 20:54,3,-73.98510742,40.73251724,-73.99038696,40.75048828,N
id3444148,1,30-06-16 20:54,1,-73.98480225,40.7282753,-73.98817444,40.73774338,N
id0577536,2,30-06-16 20:54,5,-73.97618866,40.76008987,-73.99452972,40.73482895,N
id3149675,1,30-06-16 20:54,1,-74.0109024,40.71489334,-74.02949524,40.63441086,N
id0423637,1,30-06-16 20:53,1,-74.00167084,40.74901962,-74.00387573,40.74926758,N
id3160662,1,30-06-16 20:53,2,-73.95348358,40.80702209,-73.96015167,40.770298,N
id0831421,1,30-06-16 20:52,1,-73.99804688,40.76082611,-74.00540161,40.75045776,N
id0113811,1,30-06-16 20:51,1,-73.95648956,40.76338577,-73.96469116,40.76024628,N
id2207168,2,30-06-16 20:51,2,-73.99820709,40.72280121,-73.9773407,40.77254868,N
id2814265,2,30-06-16 20:51,1,-73.98925018,40.72112656,-73.94724274,40.77288818,N
id0220607,2,30-06-16 20:51,2,-73.98274994,40.77737045,-74.00335693,40.73566055,N
id0598337,1,30-06-16 20:49,3,-73.98345947,40.7301178,-73.99320221,40.74802399,N
id0294060,1,30-06-16 20:49,1,-73.98569489,40.73605728,-73.98074341,40.72418976,N
id0697085,1,30-06-16 20:49,1,-74.00900269,40.72646713,-73.99977875,40.73466873,N
id3914122,1,30-06-16 20:49,1,-73.9885025,40.72142029,-73.99510193,40.72514725,N
id2635821,2,30-06-16 20:48,1,-73.96190643,40.77640533,-73.97141266,40.78186417,N
id3216066,1,30-06-16 20:48,1,-73.98950958,40.73441315,-73.99556732,40.74912262,N
id0041923,2,30-06-16 20:48,1,-73.97566986,40.67002106,-73.95706177,40.67313004,N
id1948736,1,30-06-16 20:48,1,-73.99326324,40.74790192,-73.98550415,40.71792984,N
id1415008,1,30-06-16 20:47,1,-73.97733307,40.74938965,-73.98075104,40.73814392,N
id0463288,2,30-06-16 20:47,2,-73.97873688,40.76657867,-73.96135712,40.76491165,N
id0145864,1,30-06-16 20:47,1,-74.00596619,40.75019073,-73.84503174,40.75856018,N
id0007957,1,30-06-16 20:46,1,-73.96897125,40.75717545,-73.98668671,40.72986221,N
id3564923,2,30-06-16 20:46,1,-73.95430756,40.76412582,-73.97782135,40.74226761,N
id2414756,2,30-06-16 20:46,4,-73.96910095,40.75450134,-73.98306274,40.72244644,N
id3905311,2,30-06-16 20:45,5,-73.97125244,40.76089096,-73.97683716,40.75041962,N
id0178358,1,30-06-16 20:44,1,-73.98617554,40.73522949,-73.96908569,40.75605774,N
id2718550,1,30-06-16 20:44,1,-73.86356354,40.76986694,-73.9500885,40.78000259,N
id3166993,1,30-06-16 20:44,1,-74.00408936,40.71303177,-73.99611664,40.69093323,N
id1775322,2,30-06-16 20:43,3,-73.98445892,40.72480011,-73.9815979,40.73260117,N
id3406028,1,30-06-16 20:43,1,-73.96266174,40.76703262,-73.9560318,40.76836014,N
id2180367,1,30-06-16 20:42,2,-73.98580933,40.73586273,-73.98920441,40.72186279,N
id0231374,2,30-06-16 20:42,6,-74.01274109,40.70628357,-73.98854065,40.7688942,N
id2383123,2,30-06-16 20:42,1,-74.0029068,40.74443817,-73.99726105,40.73352814,N
id3922891,1,30-06-16 20:42,1,-73.98337555,40.74223328,-74.00281525,40.71609497,N
id3680326,1,30-06-16 20:42,1,-73.98386383,40.74774933,-73.98744202,40.77079773,N
id1796744,2,30-06-16 20:40,1,-73.97561646,40.75139999,-73.98748779,40.7288208,N
id2086232,2,30-06-16 20:40,6,-73.99734497,40.74181366,-73.98119354,40.73775864,N
id2078475,2,30-06-16 20:40,1,-73.98279572,40.73119736,-73.95684814,40.67238617,N
id0027023,2,30-06-16 20:40,1,-73.98069,40.78322983,-74.01448822,40.7032814,N
id2970680,1,30-06-16 20:40,1,-73.4835968,41.10648346,-73.4835968,41.10648727,N
id3205009,2,30-06-16 20:40,1,-74.00543976,40.73936844,-73.98973846,40.72069168,N
id0325480,2,30-06-16 20:39,6,-73.97225189,40.75368118,-73.98065948,40.74356079,N
id1086304,2,30-06-16 20:39,1,-73.96974945,40.75983047,-73.98055267,40.76493835,N
id1147459,1,30-06-16 20:39,1,-74.00390625,40.7172966,-73.99150085,40.71574402,N
id3609805,2,30-06-16 20:38,1,-73.9774704,40.7382431,-73.93551636,40.79601288,N
id1535994,1,30-06-16 20:38,1,-73.9814682,40.72218323,-73.98833466,40.74938202,N
id2564478,2,30-06-16 20:38,1,-74.00238037,40.74481583,-73.99526215,40.72664261,N
id3309165,1,30-06-16 20:38,1,-73.99036407,40.74588394,-73.94046783,40.79821777,N
id1635383,2,30-06-16 20:37,2,-73.78385925,40.64866638,-73.977211,40.75463104,N
id3758019,2,30-06-16 20:37,1,-73.9556427,40.76406097,-73.96646881,40.78902054,N
id2010235,1,30-06-16 20:37,1,-73.93395996,40.7980423,-73.92855072,40.84090424,N
id3125429,2,30-06-16 20:37,1,-74.00737,40.70539093,-73.99668884,40.72303009,N
id2452165,1,30-06-16 20:36,1,-73.96717072,40.76660919,-73.97380066,40.78296661,N
id1197679,2,30-06-16 20:36,1,-73.9724884,40.75775909,-73.97344971,40.74855042,N
id1016822,1,30-06-16 20:36,2,-73.98468018,40.74822617,-73.98031616,40.76082993,N
id0028046,1,30-06-16 20:36,1,-73.97826385,40.74606705,-73.99517059,40.7594986,N
id0698966,2,30-06-16 20:35,1,-73.96974182,40.75043106,-73.97355652,40.73791885,N
id3239624,2,30-06-16 20:35,1,-73.97827911,40.74565887,-73.95256805,40.78089142,N
id0021474,2,30-06-16 20:35,2,-73.99931335,40.7267189,-74.00798035,40.73825836,N
id3612600,1,30-06-16 20:35,1,-73.94685364,40.74511337,-73.94685364,40.74511337,N
id1311997,2,30-06-16 20:35,1,-73.94766235,40.78306961,-73.95101929,40.77080917,N
id1342685,1,30-06-16 20:35,1,-73.95418549,40.78107071,-73.95639038,40.80500031,N
id3125415,2,30-06-16 20:34,1,-73.99497986,40.72898102,-74.00054932,40.74455261,N
id3323275,2,30-06-16 20:34,2,-73.96173859,40.77080154,-73.99143219,40.73760986,N
id2354131,1,30-06-16 20:34,1,-73.97751617,40.78699875,-73.98091888,40.78173447,N
id0810383,2,30-06-16 20:33,2,-74.00759125,40.71204376,-73.9925766,40.70266342,N
id2709866,1,30-06-16 20:33,2,-73.98453522,40.74336624,-73.95005035,40.76182938,N
id2023525,2,30-06-16 20:33,1,-73.95616913,40.76747894,-73.97006989,40.75873947,N
id1987809,2,30-06-16 20:32,1,-73.9841156,40.74676895,-73.9692688,40.76657867,N
id0530534,1,30-06-16 20:32,1,-74.00801849,40.72632599,-74.00254822,40.73020172,N
id3295923,1,30-06-16 20:32,2,-73.96308136,40.77788544,-73.97502899,40.68071365,N
id1532689,2,30-06-16 20:32,1,-73.97608185,40.76399994,-74.00981903,40.70587921,N
id3383270,1,30-06-16 20:31,1,-73.98503876,40.73605347,-73.97580719,40.74877167,N
id2456459,1,30-06-16 20:31,1,-74.01031494,40.71976471,-73.99894714,40.68488312,N
id3136507,1,30-06-16 20:30,1,-74.00580597,40.71794128,-74.00389862,40.72227097,N
id2199166,2,30-06-16 20:29,1,-73.9837265,40.76601028,-73.98245239,40.77077103,N
id1566571,1,30-06-16 20:29,1,-73.96250916,40.77320099,-73.95846558,40.78430176,N
id1797918,1,30-06-16 20:29,1,-73.9561615,40.77796936,-73.9776001,40.74851608,N
id1175274,1,30-06-16 20:29,1,-73.98152161,40.73274612,-73.99488068,40.71843719,N
id1664762,2,30-06-16 20:29,2,-73.99970245,40.74365997,-74.00666809,40.74887848,N
id0163369,2,30-06-16 20:28,2,-73.99137115,40.75003815,-74.0059967,40.74010849,N
id2157923,2,30-06-16 20:28,1,-73.94281769,40.75365829,-73.96295929,40.79666138,N
id2533444,1,30-06-16 20:28,1,-73.9740448,40.74652863,-74.00401306,40.74268723,N
id1560292,1,30-06-16 20:28,1,-74.01185608,40.70174789,-73.98654175,40.72585297,N
id2591560,2,30-06-16 20:27,1,-74.00244141,40.7089119,-74.00885773,40.71363831,N
id3498275,1,30-06-16 20:27,1,-73.98937225,40.75283432,-73.85662079,40.71264267,N
id0322149,1,30-06-16 20:27,2,-73.96871948,40.79896164,-73.95900726,40.80200195,N
id1211179,1,30-06-16 20:26,1,-74.00746918,40.70503616,-73.98841858,40.72503281,N
id0577304,1,30-06-16 20:26,1,-73.8760376,40.76810837,-73.85778046,40.74876785,N
id1795946,1,30-06-16 20:26,1,-74.00508118,40.75154114,-73.97628784,40.74522781,N
id3453575,2,30-06-16 20:25,1,-73.97640991,40.7521553,-73.90760803,40.76077652,N
id0046262,2,30-06-16 20:25,3,-73.98146057,40.77867889,-73.94306183,40.82909012,N
id2507410,2,30-06-16 20:24,5,-73.9907608,40.75654984,-73.86305237,40.73715973,N
id1391329,2,30-06-16 20:24,1,-73.98074341,40.77565002,-73.96608734,40.79470062,N
id3595340,1,30-06-16 20:24,1,-73.78327942,40.64858246,-73.72567749,40.62401581,N
id2979964,1,30-06-16 20:24,1,-73.78842163,40.64204025,-74.0772934,40.60789871,N
id3478082,2,30-06-16 20:23,2,-74.00595093,40.74121094,-73.97828674,40.76408768,N
id3114825,2,30-06-16 20:22,2,-73.998703,40.76053238,-73.98889923,40.74790573,N
id1720055,2,30-06-16 20:22,1,-74.00350952,40.72227097,-73.99412537,40.74609375,N
id2881964,2,30-06-16 20:22,3,-73.98332214,40.75583267,-73.98855591,40.76417923,N
id3346801,2,30-06-16 20:22,2,-73.99389648,40.73261642,-73.99086761,40.72513962,N
id1592008,2,30-06-16 20:22,1,-73.99082184,40.75712204,-73.98548126,40.74742126,N
id0583689,1,30-06-16 20:20,4,-73.97436523,40.75009155,-73.99199677,40.74328995,N
id0634908,1,30-06-16 20:20,1,-73.97219086,40.76501083,-74.00712585,40.73442841,N
id0780422,1,30-06-16 20:20,1,-73.99105072,40.76587296,-73.97862244,40.77729797,N
id2722636,1,30-06-16 20:20,2,-73.98558807,40.76345062,-73.96059418,40.76647949,N
id2919543,1,30-06-16 20:20,1,-74.01086426,40.70326233,-73.95031738,40.77548981,N
id3152279,1,30-06-16 20:20,3,-74.0045166,40.72449875,-73.9916153,40.74456787,N
id2996667,2,30-06-16 20:20,2,-73.99393463,40.7460289,-73.98642731,40.7623024,N
id0116747,2,30-06-16 20:19,1,-73.94966125,40.78092957,-73.94792938,40.77064133,N
id2983399,1,30-06-16 20:19,1,-73.98355865,40.75039291,-74.01463318,40.70957565,N
id0933173,2,30-06-16 20:18,1,-73.99013519,40.76709747,-73.97377014,40.75712585,N
id2116404,1,30-06-16 20:18,1,-73.98388672,40.73666382,-73.98590088,40.722229,N
id1517944,2,30-06-16 20:18,1,-73.95787811,40.71768188,-73.91532898,40.69245911,N
id2824829,1,30-06-16 20:17,1,-73.98181152,40.74623871,-73.98306274,40.69677734,N
id3317253,1,30-06-16 20:17,1,-73.98062134,40.74256897,-73.98902893,40.74853516,N
id2402921,2,30-06-16 20:16,1,-73.96753693,40.76667023,-73.98362732,40.74380112,N
id0823658,2,30-06-16 20:16,1,-73.97122955,40.7505188,-73.97953796,40.73993301,N
id2420287,2,30-06-16 20:15,6,-73.98217773,40.77552032,-73.99326324,40.7596283,N
id3218965,2,30-06-16 20:15,2,-73.98177338,40.77047348,-74.00212097,40.73300552,N
id2578941,1,30-06-16 20:15,1,-74.00579071,40.7093277,-73.99005127,40.7265358,N
id0670945,1,30-06-16 20:15,1,-73.97769928,40.75257111,-73.98692322,40.74947357,N
id0410506,2,30-06-16 20:13,1,-73.98249054,40.75119019,-73.99568939,40.74097061,N
id1934360,1,30-06-16 20:13,1,-73.9860611,40.73468018,-73.99290466,40.75459671,N
id0630755,2,30-06-16 20:13,1,-73.98032379,40.74783325,-73.99095154,40.73458862,N
id1115480,1,30-06-16 20:13,1,-73.97667694,40.78032303,-73.96193695,40.76791763,N
id1515110,2,30-06-16 20:12,1,-73.9808197,40.74448013,-73.99054718,40.75571823,N
id0671499,1,30-06-16 20:12,1,-74.01136017,40.70779037,-73.95207977,40.77124786,N
id2677919,1,30-06-16 20:11,1,-73.98405457,40.75514221,-73.99085236,40.77503204,N
id3967756,1,30-06-16 20:11,1,-73.97943115,40.73731613,-73.99462891,40.73905945,N
id1747805,1,30-06-16 20:11,1,-73.983284,40.74378967,-74.0011673,40.72156143,N
id1746446,1,30-06-16 20:11,1,-73.9786911,40.74119949,-73.98667145,40.76101685,N
id0047198,2,30-06-16 20:11,1,-73.97921753,40.75815964,-73.82679749,40.74895096,N
id0859998,2,30-06-16 20:11,5,-73.97633362,40.78578186,-73.97944641,40.7766304,N
id2230702,2,30-06-16 20:10,1,-74.00369263,40.7224884,-73.98542786,40.72341156,N
id0795936,2,30-06-16 20:10,1,-73.95546722,40.7878685,-73.94902802,40.78100967,N
id1159223,2,30-06-16 20:10,1,-73.99825287,40.72621155,-73.98769379,40.72097015,N
id2315016,2,30-06-16 20:09,1,-73.97225189,40.76388931,-73.9424057,40.7946167,N
id3157016,1,30-06-16 20:09,1,-73.99066925,40.75616837,-73.98786163,40.77799225,N
id1249759,2,30-06-16 20:08,4,-73.99073029,40.75022125,-74.01625824,40.71541977,N
id1556967,1,30-06-16 20:08,2,-73.98905182,40.7538681,-73.99160767,40.7174263,N
id1300389,2,30-06-16 20:08,1,-73.9723587,40.75779343,-73.9943161,40.728405,N
id1921049,2,30-06-16 20:08,1,-73.98278046,40.76702118,-73.98120117,40.77524948,N
id0128242,1,30-06-16 20:07,1,-73.97846985,40.75582886,-73.99777222,40.72480774,N
id2405799,1,30-06-16 20:07,1,-73.97576141,40.75110626,-73.96710968,40.76076126,N
id3522690,2,30-06-16 20:07,6,-73.98220062,40.77140045,-73.96003723,40.77915955,N
id0673358,2,30-06-16 20:07,2,-74.01409912,40.70954132,-73.99952698,40.72338867,N
id2842733,2,30-06-16 20:07,2,-74.00289917,40.7603302,-73.98454285,40.78435135,N
id2365574,2,30-06-16 20:06,1,-73.78935242,40.6471405,-73.92577362,40.63647079,N
id2749531,1,30-06-16 20:06,1,-73.9983902,40.72288895,-73.98924255,40.71875381,N
id0961907,2,30-06-16 20:05,2,-73.95171356,40.78625107,-74.00842285,40.75048447,N
id3674750,2,30-06-16 20:05,1,-73.99143219,40.74459839,-73.99153137,40.72398376,N
id1063931,1,30-06-16 20:05,1,-73.9556427,40.76433182,-73.96060181,40.77403641,N
id0779139,2,30-06-16 20:05,2,-73.98778534,40.77553558,-73.98490143,40.76839828,N
id2272873,2,30-06-16 20:04,1,-73.99471283,40.75942993,-73.98548889,40.75209045,N
id3657325,2,30-06-16 20:04,3,-73.99340057,40.75004196,-73.99388123,40.73628235,N
id3024639,1,30-06-16 20:03,3,-74.01540375,40.7121582,-74.01698303,40.7047348,N
id2067486,1,30-06-16 20:03,1,-73.96627808,40.76790619,-73.99596405,40.73287582,N
id0373656,2,30-06-16 20:03,1,-73.94734955,40.77138138,-73.951828,40.76623154,N
id1536720,2,30-06-16 20:03,6,-74.00050354,40.72734833,-73.86437988,40.77003098,N
id3726044,1,30-06-16 20:03,6,-73.97761536,40.76058578,-73.97644043,40.78569794,N
id0157493,1,30-06-16 20:02,1,-73.8730011,40.7740097,-73.95224762,40.77211761,N
id3575232,2,30-06-16 20:02,1,-73.96803284,40.76257324,-73.95681,40.77105331,N
id1840815,1,30-06-16 20:02,2,-73.98067474,40.74801254,-73.98819733,40.72779465,N
id3661043,2,30-06-16 20:02,2,-73.97696686,40.74895859,-73.99285126,40.74317169,N
id1126062,2,30-06-16 20:01,5,-73.98413086,40.73828888,-73.99059296,40.74858093,N
id3847480,1,30-06-16 20:01,1,-73.98262787,40.76832962,-73.98667145,40.76052094,N
id0275796,2,30-06-16 20:00,6,-73.95751953,40.8117485,-73.97730255,40.77946854,N
id2579339,1,30-06-16 20:00,1,-73.97898865,40.74043274,-73.98518372,40.73488617,N
id1342249,2,30-06-16 20:00,1,-74.0006485,40.72050858,-73.99614716,40.76491928,N
id1168268,2,30-06-16 20:00,2,-73.95877838,40.81533813,-73.96585846,40.80572128,N
id1394552,1,30-06-16 20:00,4,-73.98295593,40.7604866,-73.99640656,40.75315094,N
id1014079,2,30-06-16 19:59,1,-73.95993042,40.75751114,-73.95993042,40.75751114,N
id0337816,1,30-06-16 19:59,1,-73.95750427,40.76998901,-73.99153137,40.74909592,N
id3639243,1,30-06-16 19:59,2,-73.85883331,40.76851273,-73.95230865,40.77216339,N
id2743499,1,30-06-16 19:57,1,-73.97769928,40.76628113,-73.95858002,40.76534653,N
id1355270,2,30-06-16 19:57,1,-73.97831726,40.75020599,-73.97403717,40.75746155,N
id0367557,2,30-06-16 19:57,6,-73.97956848,40.76511383,-73.96813965,40.76224899,N
id1514015,1,30-06-16 19:57,1,-73.98296356,40.75671768,-73.98432159,40.76685333,N
id3442063,2,30-06-16 19:56,1,-73.99098206,40.73896027,-74.00467682,40.74182892,N
id0084550,1,30-06-16 19:56,1,-74.00601196,40.73525238,-73.97856903,40.75162506,N
id1486421,1,30-06-16 19:55,1,-73.98882294,40.77401733,-74.00376892,40.74323273,N
id0786428,1,30-06-16 19:55,1,-74.00570679,40.71738815,-73.99133301,40.71448898,N
id2603157,1,30-06-16 19:55,2,-73.96988678,40.76164246,-73.94945526,40.78505325,Y
id3338801,2,30-06-16 19:54,1,-74.001297,40.73913193,-73.98293304,40.72270966,N
id0905533,1,30-06-16 19:53,1,-73.87316132,40.77405548,-73.88651276,40.75352859,N
id1210854,2,30-06-16 19:53,1,-73.97949219,40.78149796,-73.96806335,40.80051422,N
id0840927,1,30-06-16 19:52,1,-73.99343872,40.74212265,-73.9858551,40.73116302,N
id2336803,1,30-06-16 19:51,1,-73.98831177,40.71818542,-73.97631836,40.72861862,N
id2526999,1,30-06-16 19:51,1,-73.98322296,40.7640686,-74.01177979,40.70438385,N
id2676539,2,30-06-16 19:50,6,-74.00772095,40.74280167,-73.99487305,40.75011444,N
id2304156,1,30-06-16 19:50,1,-74.00679779,40.74162674,-73.94992828,40.78409576,N
id1549963,1,30-06-16 19:50,1,-73.99059296,40.76091766,-73.96521759,40.75660706,N
id3604845,1,30-06-16 19:49,2,-73.99840546,40.73458862,-74.00492096,40.72974396,N
id0175675,2,30-06-16 19:49,1,-73.99085236,40.73427963,-73.97862244,40.71976089,N
id1547045,2,30-06-16 19:49,1,-73.97136688,40.75078964,-73.9910202,40.75571823,N
id2558632,2,30-06-16 19:49,6,-73.9908905,40.73979187,-73.95674133,40.77489853,N
id3262658,2,30-06-16 19:49,1,-73.9799881,40.76548004,-73.93080139,40.85774994,N
id0299392,2,30-06-16 19:48,2,-73.98513031,40.7322998,-73.9881134,40.71882248,N
id2860966,1,30-06-16 19:48,1,-73.96703339,40.75665665,-73.98641205,40.75048065,N
id1440915,1,30-06-16 19:47,1,-73.99471283,40.72581482,-74.0059967,40.71079636,N
id0049807,1,30-06-16 19:47,1,-73.98982239,40.7418251,-73.99184418,40.74961472,N
id1694830,2,30-06-16 19:47,1,-73.97135162,40.7508812,-73.97438812,40.76327896,N
id0579073,2,30-06-16 19:46,3,-74.00717926,40.73997879,-73.97977448,40.75282288,N
id1725762,1,30-06-16 19:45,1,-73.9777298,40.73651886,-73.98883057,40.74126816,N
id0754198,2,30-06-16 19:45,1,-73.97103119,40.76155853,-73.96279144,40.76678085,N
id0724258,2,30-06-16 19:45,1,-74.00521851,40.72037125,-73.99768066,40.74036026,N
id3760454,1,30-06-16 19:45,1,-74.00406647,40.71297455,-73.96252441,40.75562668,N
id0248612,1,30-06-16 19:45,1,-73.99154663,40.74983215,-73.98084259,40.7598381,N
id2399496,1,30-06-16 19:44,1,-73.98731232,40.7333374,-73.99407196,40.75115967,N
id0909271,1,30-06-16 19:44,2,-73.97644043,40.75177383,-74.00582123,40.7260437,N
id2957114,2,30-06-16 19:43,5,-73.86406708,40.77007675,-73.98174286,40.69320679,N
id0263708,1,30-06-16 19:43,1,-73.97564697,40.74937057,-73.95317078,40.77667618,N
id0867121,1,30-06-16 19:42,1,-73.98757935,40.73293686,-73.96851349,40.75909805,N
id1938130,2,30-06-16 19:41,2,-73.98091125,40.72962189,-73.98506927,40.72359085,N
id3990216,2,30-06-16 19:41,1,-73.96450806,40.7605896,-73.9731369,40.7629509,N
id1708888,2,30-06-16 19:41,1,-73.87322998,40.7740097,-73.89859009,40.75976944,N
id1680920,2,30-06-16 19:40,1,-73.98009491,40.74642563,-73.98986816,40.73848724,N
id2756017,1,30-06-16 19:40,1,-73.98049164,40.73846436,-73.98955536,40.73348236,N
id2082016,1,30-06-16 19:40,1,-73.96580505,40.76207352,-73.96342468,40.77015305,N
id1887328,2,30-06-16 19:40,1,-74.00730896,40.74359894,-74.0128479,40.71446991,N
id0556439,2,30-06-16 19:39,1,-73.98989105,40.75611115,-73.97844696,40.75402069,N
id3590862,2,30-06-16 19:38,3,-73.98044586,40.73423767,-73.97006989,40.75814056,N
id1287440,2,30-06-16 19:38,1,-73.96549225,40.77161026,-73.9586792,40.78094864,N
id1355582,1,30-06-16 19:38,1,-73.99251556,40.71399689,-73.9911499,40.72769928,N
id2577515,1,30-06-16 19:38,3,-73.97055054,40.75479126,-73.98648071,40.7219696,N
id1716629,2,30-06-16 19:38,2,-73.98893738,40.76937103,-74.00534058,40.75078964,N
id3130590,1,30-06-16 19:37,1,-73.97245026,40.74915314,-73.97594452,40.72853851,N
id0971090,1,30-06-16 19:37,1,-74.00756073,40.70327377,-73.98212433,40.7387085,N
id2277980,2,30-06-16 19:36,2,-73.7791214,40.6475563,-73.94338989,40.76895142,N
id0063688,1,30-06-16 19:36,1,-73.86373901,40.76979065,-73.98027802,40.72631073,N
id3771485,2,30-06-16 19:36,1,-73.97641754,40.73957062,-73.9858017,40.72679901,N
id0813284,1,30-06-16 19:36,1,-73.97658539,40.79071808,-74.00946045,40.71543121,N
id3387255,1,30-06-16 19:35,1,-73.98329926,40.74930191,-73.9545517,40.77319336,N
id0491192,1,30-06-16 19:35,1,-73.98668671,40.75047302,-73.97802734,40.75351715,N
id0007172,1,30-06-16 19:35,2,-73.99497223,40.74608231,-74.01554871,40.71524048,N
id1672440,1,30-06-16 19:35,4,-73.96581268,40.76208115,-73.97901917,40.75608444,N
id2736212,1,30-06-16 19:34,1,-73.9751358,40.79263687,-73.98813629,40.77707672,N
id1523920,2,30-06-16 19:34,1,-73.97081757,40.79608917,-73.97158051,40.79233932,N
id1083159,2,30-06-16 19:34,1,-73.87303162,40.77404022,-73.98777008,40.72129059,N
id0852239,2,30-06-16 19:33,1,-73.98542023,40.75993347,-73.98561859,40.74561691,N
id2420681,1,30-06-16 19:33,2,-73.98225403,40.78040314,-73.98313141,40.77114487,N
id1471749,1,30-06-16 19:33,1,-73.98996735,40.7351799,-73.94669342,40.77758408,N
id1375456,2,30-06-16 19:33,2,-73.87310791,40.77406693,-73.98181152,40.72424316,N
id0912165,2,30-06-16 19:33,2,-73.99368286,40.74176788,-73.78707123,40.645401,N
id2623663,2,30-06-16 19:32,1,-73.97006989,40.76470947,-73.94294739,40.78577042,N
id2124702,1,30-06-16 19:32,1,-73.98225403,40.75891113,-73.98293304,40.72281265,N
id0348540,2,30-06-16 19:32,1,-73.98487091,40.74222183,-74.00270081,40.72360992,N
id3182628,2,30-06-16 19:32,1,-73.98944092,40.72037888,-73.99906921,40.7445488,N
id2305027,2,30-06-16 19:31,1,-73.96253204,40.75881958,-73.95050049,40.77116013,N
id2440714,1,30-06-16 19:31,4,-73.99314117,40.74254608,-73.99532318,40.7605629,N
id3937273,1,30-06-16 19:30,1,-73.79019165,40.6467514,-73.99671173,40.68092346,N
